DATE,LOCAL.TIME..SENSOR.,COUNTLINENAME,DIRECTION,CAR,PEDESTRIAN,CYCLIST,MOTORBIKE,BUS,OGV1,OGV2,LGV,DAY
2021-06-22T00:00:00Z,2021-06-22T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,2,362,18,6,0,0,0,0,Tue
2021-06-22T00:00:00Z,2021-06-22T01:00:00Z,LBS15_ButterHill_Road_S53,in,2071,51,117,58,6,7,0,481,Tue
2021-06-22T00:00:00Z,2021-06-22T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,184,25,5,0,0,0,1,Tue
2021-06-22T00:00:00Z,2021-06-22T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,135,69,0,0,0,0,0,Tue
2021-06-22T00:00:00Z,2021-06-22T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,361,3,2,0,0,0,0,Tue
2021-06-22T00:00:00Z,2021-06-22T01:00:00Z,LBS15_ButterHill_Road_S53,out,1957,23,117,42,14,8,1,362,Tue
2021-06-23T00:00:00Z,2021-06-23T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,5,222,21,1,1,0,0,0,Wed
2021-06-23T00:00:00Z,2021-06-23T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,5,98,9,0,0,0,0,0,Wed
2021-06-23T00:00:00Z,2021-06-23T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,6,353,21,1,0,0,0,0,Wed
2021-06-23T00:00:00Z,2021-06-23T01:00:00Z,LBS15_ButterHill_Road_S53,in,2121,52,110,50,6,7,0,453,Wed
2021-06-23T00:00:00Z,2021-06-23T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,178,40,2,0,0,0,0,Wed
2021-06-23T00:00:00Z,2021-06-23T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,147,7,0,0,0,0,0,Wed
2021-06-23T00:00:00Z,2021-06-23T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,319,14,2,0,0,0,0,Wed
2021-06-23T00:00:00Z,2021-06-23T01:00:00Z,LBS15_ButterHill_Road_S53,out,1973,16,127,41,18,8,0,323,Wed
2021-06-24T00:00:00Z,2021-06-24T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,3,212,29,3,0,0,0,0,Thu
2021-06-24T00:00:00Z,2021-06-24T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,8,107,1,3,0,0,0,0,Thu
2021-06-24T00:00:00Z,2021-06-24T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,2,382,25,4,0,1,0,0,Thu
2021-06-24T00:00:00Z,2021-06-24T01:00:00Z,LBS15_ButterHill_Road_S53,in,2205,48,100,67,16,9,0,493,Thu
2021-06-24T00:00:00Z,2021-06-24T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,194,27,1,0,0,0,0,Thu
2021-06-24T00:00:00Z,2021-06-24T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,137,4,0,0,0,0,0,Thu
2021-06-24T00:00:00Z,2021-06-24T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,322,11,4,0,0,0,0,Thu
2021-06-24T00:00:00Z,2021-06-24T01:00:00Z,LBS15_ButterHill_Road_S53,out,2001,18,105,54,16,5,1,333,Thu
2021-06-25T00:00:00Z,2021-06-25T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,7,210,20,1,0,0,0,0,Fri
2021-06-25T00:00:00Z,2021-06-25T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,4,102,1,0,0,1,0,0,Fri
2021-06-25T00:00:00Z,2021-06-25T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,4,366,31,5,0,0,0,0,Fri
2021-06-25T00:00:00Z,2021-06-25T01:00:00Z,LBS15_ButterHill_Road_S53,in,2379,54,98,101,2,14,0,548,Fri
2021-06-25T00:00:00Z,2021-06-25T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,188,36,1,0,0,0,0,Fri
2021-06-25T00:00:00Z,2021-06-25T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,145,4,0,0,0,0,0,Fri
2021-06-25T00:00:00Z,2021-06-25T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,343,6,2,0,0,0,0,Fri
2021-06-25T00:00:00Z,2021-06-25T01:00:00Z,LBS15_ButterHill_Road_S53,out,2220,28,105,92,16,7,1,357,Fri
2021-06-26T00:00:00Z,2021-06-26T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,2,139,22,2,0,0,0,0,Sat
2021-06-26T00:00:00Z,2021-06-26T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,2,132,4,0,0,0,0,0,Sat
2021-06-26T00:00:00Z,2021-06-26T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,238,20,1,0,0,0,1,Sat
2021-06-26T00:00:00Z,2021-06-26T01:00:00Z,LBS15_ButterHill_Road_S53,in,1861,40,81,59,2,1,0,253,Sat
2021-06-26T00:00:00Z,2021-06-26T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,0,110,27,0,0,0,0,0,Sat
2021-06-26T00:00:00Z,2021-06-26T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,141,1,0,0,0,0,0,Sat
2021-06-26T00:00:00Z,2021-06-26T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,257,12,0,0,0,0,0,Sat
2021-06-26T00:00:00Z,2021-06-26T01:00:00Z,LBS15_ButterHill_Road_S53,out,1781,18,97,61,4,2,0,166,Sat
2021-06-27T00:00:00Z,2021-06-27T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,1,87,10,0,0,0,0,0,Sun
2021-06-27T00:00:00Z,2021-06-27T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,1,86,4,1,0,0,0,0,Sun
2021-06-27T00:00:00Z,2021-06-27T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,0,169,10,5,0,0,0,0,Sun
2021-06-27T00:00:00Z,2021-06-27T01:00:00Z,LBS15_ButterHill_Road_S53,in,1300,33,64,40,0,0,0,158,Sun
2021-06-27T00:00:00Z,2021-06-27T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,0,82,18,3,0,0,0,0,Sun
2021-06-27T00:00:00Z,2021-06-27T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,101,1,0,0,0,0,0,Sun
2021-06-27T00:00:00Z,2021-06-27T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,163,14,4,0,0,0,0,Sun
2021-06-27T00:00:00Z,2021-06-27T01:00:00Z,LBS15_ButterHill_Road_S53,out,1280,18,66,22,5,0,0,65,Sun
2021-06-28T00:00:00Z,2021-06-28T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,4,166,17,1,0,0,0,2,Mon
2021-06-28T00:00:00Z,2021-06-28T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,7,65,3,0,0,0,0,1,Mon
2021-06-28T00:00:00Z,2021-06-28T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,0,334,16,0,0,0,0,0,Mon
2021-06-28T00:00:00Z,2021-06-28T01:00:00Z,LBS15_ButterHill_Road_S53,in,2064,46,80,44,2,9,0,439,Mon
2021-06-28T00:00:00Z,2021-06-28T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,0,183,29,4,0,0,0,1,Mon
2021-06-28T00:00:00Z,2021-06-28T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,105,0,0,0,0,0,0,Mon
2021-06-28T00:00:00Z,2021-06-28T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,252,8,2,0,0,0,0,Mon
2021-06-28T00:00:00Z,2021-06-28T01:00:00Z,LBS15_ButterHill_Road_S53,out,1919,23,85,38,22,8,1,322,Mon
2021-06-29T00:00:00Z,2021-06-29T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,2,171,20,1,0,0,0,1,Tue
2021-06-29T00:00:00Z,2021-06-29T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,3,105,3,1,0,1,0,0,Tue
2021-06-29T00:00:00Z,2021-06-29T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,3,343,16,1,0,0,0,0,Tue
2021-06-29T00:00:00Z,2021-06-29T01:00:00Z,LBS15_ButterHill_Road_S53,in,2222,54,119,48,5,4,0,505,Tue
2021-06-29T00:00:00Z,2021-06-29T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,182,27,2,0,0,0,0,Tue
2021-06-29T00:00:00Z,2021-06-29T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,122,4,0,0,0,0,0,Tue
2021-06-29T00:00:00Z,2021-06-29T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,271,3,1,0,0,0,0,Tue
2021-06-29T00:00:00Z,2021-06-29T01:00:00Z,LBS15_ButterHill_Road_S53,out,2006,24,109,34,14,10,0,304,Tue
2021-06-30T00:00:00Z,2021-06-30T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,2,174,17,3,0,0,0,1,Wed
2021-06-30T00:00:00Z,2021-06-30T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,2,93,2,1,1,0,0,1,Wed
2021-06-30T00:00:00Z,2021-06-30T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,324,12,3,0,0,0,0,Wed
2021-06-30T00:00:00Z,2021-06-30T01:00:00Z,LBS15_ButterHill_Road_S53,in,2195,58,97,62,6,7,0,511,Wed
2021-06-30T00:00:00Z,2021-06-30T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,178,23,2,0,0,0,0,Wed
2021-06-30T00:00:00Z,2021-06-30T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,115,0,0,0,0,0,0,Wed
2021-06-30T00:00:00Z,2021-06-30T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,292,8,2,0,0,0,0,Wed
2021-06-30T00:00:00Z,2021-06-30T01:00:00Z,LBS15_ButterHill_Road_S53,out,2057,21,103,40,17,10,1,351,Wed
2021-07-01T00:00:00Z,2021-07-01T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,3,213,20,2,0,0,0,0,Thu
2021-07-01T00:00:00Z,2021-07-01T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,5,102,2,0,0,0,0,0,Thu
2021-07-01T00:00:00Z,2021-07-01T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,3,340,31,0,0,0,0,0,Thu
2021-07-01T00:00:00Z,2021-07-01T01:00:00Z,LBS15_ButterHill_Road_S53,in,2218,52,123,68,10,8,0,522,Thu
2021-07-01T00:00:00Z,2021-07-01T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,0,181,37,1,0,0,0,0,Thu
2021-07-01T00:00:00Z,2021-07-01T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,121,2,0,0,0,0,0,Thu
2021-07-01T00:00:00Z,2021-07-01T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,312,11,2,0,0,0,0,Thu
2021-07-01T00:00:00Z,2021-07-01T01:00:00Z,LBS15_ButterHill_Road_S53,out,1990,21,115,66,16,11,0,359,Thu
2021-07-02T00:00:00Z,2021-07-02T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,0,167,14,0,0,0,0,0,Fri
2021-07-02T00:00:00Z,2021-07-02T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,4,94,4,1,0,0,0,1,Fri
2021-07-02T00:00:00Z,2021-07-02T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,2,287,13,3,0,0,0,0,Fri
2021-07-02T00:00:00Z,2021-07-02T01:00:00Z,LBS15_ButterHill_Road_S53,in,2259,41,106,93,8,15,0,488,Fri
2021-07-02T00:00:00Z,2021-07-02T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,145,26,2,0,0,0,0,Fri
2021-07-02T00:00:00Z,2021-07-02T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,143,2,0,0,0,0,0,Fri
2021-07-02T00:00:00Z,2021-07-02T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,276,5,0,0,0,0,0,Fri
2021-07-02T00:00:00Z,2021-07-02T01:00:00Z,LBS15_ButterHill_Road_S53,out,2141,26,108,73,15,6,0,322,Fri
2021-07-03T00:00:00Z,2021-07-03T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,4,101,16,0,0,0,0,0,Sat
2021-07-03T00:00:00Z,2021-07-03T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,5,97,2,1,0,0,0,1,Sat
2021-07-03T00:00:00Z,2021-07-03T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,3,232,13,0,0,0,0,0,Sat
2021-07-03T00:00:00Z,2021-07-03T01:00:00Z,LBS15_ButterHill_Road_S53,in,1843,47,92,64,1,1,0,270,Sat
2021-07-03T00:00:00Z,2021-07-03T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,0,100,34,1,0,0,0,0,Sat
2021-07-03T00:00:00Z,2021-07-03T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,139,7,0,0,0,0,0,Sat
2021-07-03T00:00:00Z,2021-07-03T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,206,12,0,0,0,0,0,Sat
2021-07-03T00:00:00Z,2021-07-03T01:00:00Z,LBS15_ButterHill_Road_S53,out,1752,13,92,37,9,6,1,154,Sat
2021-07-04T00:00:00Z,2021-07-04T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,1,136,12,0,0,0,0,1,Sun
2021-07-04T00:00:00Z,2021-07-04T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,3,109,2,0,0,0,0,0,Sun
2021-07-04T00:00:00Z,2021-07-04T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,2,258,13,2,0,0,0,0,Sun
2021-07-04T00:00:00Z,2021-07-04T01:00:00Z,LBS15_ButterHill_Road_S53,in,1277,47,65,40,0,0,0,171,Sun
2021-07-04T00:00:00Z,2021-07-04T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,96,28,0,0,0,0,1,Sun
2021-07-04T00:00:00Z,2021-07-04T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,125,1,0,0,0,0,0,Sun
2021-07-04T00:00:00Z,2021-07-04T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,239,0,1,0,0,0,0,Sun
2021-07-04T00:00:00Z,2021-07-04T01:00:00Z,LBS15_ButterHill_Road_S53,out,1291,16,66,32,5,4,0,101,Sun
2021-07-05T00:00:00Z,2021-07-05T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,4,194,33,1,0,0,0,1,Mon
2021-07-05T00:00:00Z,2021-07-05T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,4,88,7,0,2,0,0,1,Mon
2021-07-05T00:00:00Z,2021-07-05T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,3,397,21,2,0,0,0,1,Mon
2021-07-05T00:00:00Z,2021-07-05T01:00:00Z,LBS15_ButterHill_Road_S53,in,1943,49,123,42,8,6,0,440,Mon
2021-07-05T00:00:00Z,2021-07-05T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,141,43,1,0,0,0,0,Mon
2021-07-05T00:00:00Z,2021-07-05T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,131,4,0,0,0,0,0,Mon
2021-07-05T00:00:00Z,2021-07-05T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,320,9,3,0,0,0,0,Mon
2021-07-05T00:00:00Z,2021-07-05T01:00:00Z,LBS15_ButterHill_Road_S53,out,1841,13,93,41,13,10,0,320,Mon
2021-07-06T00:00:00Z,2021-07-06T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,2,169,16,5,0,0,0,1,Tue
2021-07-06T00:00:00Z,2021-07-06T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,3,90,5,0,0,0,0,0,Tue
2021-07-06T00:00:00Z,2021-07-06T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,3,320,13,3,0,0,0,2,Tue
2021-07-06T00:00:00Z,2021-07-06T01:00:00Z,LBS15_ButterHill_Road_S53,in,1952,46,89,65,3,6,0,522,Tue
2021-07-06T00:00:00Z,2021-07-06T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,3,142,24,4,0,0,0,0,Tue
2021-07-06T00:00:00Z,2021-07-06T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,105,1,1,0,0,0,0,Tue
2021-07-06T00:00:00Z,2021-07-06T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,1,273,3,3,0,0,0,0,Tue
2021-07-06T00:00:00Z,2021-07-06T01:00:00Z,LBS15_ButterHill_Road_S53,out,1846,15,89,42,22,8,0,315,Tue
2021-07-07T00:00:00Z,2021-07-07T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,8,224,21,0,0,0,0,2,Wed
2021-07-07T00:00:00Z,2021-07-07T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,3,125,2,0,0,0,0,0,Wed
2021-07-07T00:00:00Z,2021-07-07T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,391,16,2,0,0,0,1,Wed
2021-07-07T00:00:00Z,2021-07-07T01:00:00Z,LBS15_ButterHill_Road_S53,in,2208,70,118,68,8,8,1,474,Wed
2021-07-07T00:00:00Z,2021-07-07T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,204,25,8,0,0,0,0,Wed
2021-07-07T00:00:00Z,2021-07-07T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,148,3,0,0,0,0,0,Wed
2021-07-07T00:00:00Z,2021-07-07T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,365,10,3,0,0,0,0,Wed
2021-07-07T00:00:00Z,2021-07-07T01:00:00Z,LBS15_ButterHill_Road_S53,out,1968,27,109,40,22,11,3,348,Wed
2021-07-08T00:00:00Z,2021-07-08T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,2,199,10,0,0,0,0,1,Thu
2021-07-08T00:00:00Z,2021-07-08T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,1,92,0,2,1,0,0,1,Thu
2021-07-08T00:00:00Z,2021-07-08T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,327,13,1,0,0,0,0,Thu
2021-07-08T00:00:00Z,2021-07-08T01:00:00Z,LBS15_ButterHill_Road_S53,in,2010,56,116,59,6,4,0,465,Thu
2021-07-08T00:00:00Z,2021-07-08T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,1,171,23,1,0,0,0,0,Thu
2021-07-08T00:00:00Z,2021-07-08T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,136,2,0,0,0,0,0,Thu
2021-07-08T00:00:00Z,2021-07-08T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,305,4,4,0,0,0,0,Thu
2021-07-08T00:00:00Z,2021-07-08T01:00:00Z,LBS15_ButterHill_Road_S53,out,1935,15,101,56,13,3,0,304,Thu
2021-07-09T00:00:00Z,2021-07-09T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,4,192,16,0,0,0,0,0,Fri
2021-07-09T00:00:00Z,2021-07-09T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,4,108,7,1,0,0,0,0,Fri
2021-07-09T00:00:00Z,2021-07-09T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,4,331,23,2,0,0,0,0,Fri
2021-07-09T00:00:00Z,2021-07-09T01:00:00Z,LBS15_ButterHill_Road_S53,in,2203,60,104,74,6,3,0,422,Fri
2021-07-09T00:00:00Z,2021-07-09T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,0,191,28,0,0,0,0,0,Fri
2021-07-09T00:00:00Z,2021-07-09T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,141,1,0,0,0,0,0,Fri
2021-07-09T00:00:00Z,2021-07-09T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,1,312,6,2,0,0,0,0,Fri
2021-07-09T00:00:00Z,2021-07-09T01:00:00Z,LBS15_ButterHill_Road_S53,out,2040,25,111,47,19,8,1,293,Fri
2021-07-10T00:00:00Z,2021-07-10T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,3,153,10,0,0,0,0,0,Sat
2021-07-10T00:00:00Z,2021-07-10T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,4,109,2,0,0,0,0,0,Sat
2021-07-10T00:00:00Z,2021-07-10T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,244,11,1,0,0,0,2,Sat
2021-07-10T00:00:00Z,2021-07-10T01:00:00Z,LBS15_ButterHill_Road_S53,in,1623,43,84,63,0,3,0,223,Sat
2021-07-10T00:00:00Z,2021-07-10T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,2,122,16,1,0,0,0,0,Sat
2021-07-10T00:00:00Z,2021-07-10T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,135,2,0,0,0,0,0,Sat
2021-07-10T00:00:00Z,2021-07-10T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,253,11,0,0,0,0,0,Sat
2021-07-10T00:00:00Z,2021-07-10T01:00:00Z,LBS15_ButterHill_Road_S53,out,1576,17,97,43,3,2,0,145,Sat
2021-07-11T00:00:00Z,2021-07-11T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,2,142,13,1,0,0,0,1,Sun
2021-07-11T00:00:00Z,2021-07-11T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,1,105,6,0,0,0,0,0,Sun
2021-07-11T00:00:00Z,2021-07-11T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,1,253,12,1,0,0,0,0,Sun
2021-07-11T00:00:00Z,2021-07-11T01:00:00Z,LBS15_ButterHill_Road_S53,in,1438,48,97,57,0,4,0,147,Sun
2021-07-11T00:00:00Z,2021-07-11T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,0,99,25,1,0,0,0,0,Sun
2021-07-11T00:00:00Z,2021-07-11T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,124,3,0,0,0,0,0,Sun
2021-07-11T00:00:00Z,2021-07-11T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,1,247,9,1,0,0,0,0,Sun
2021-07-11T00:00:00Z,2021-07-11T01:00:00Z,LBS15_ButterHill_Road_S53,out,1357,16,97,40,5,1,0,88,Sun
2021-07-12T00:00:00Z,2021-07-12T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,5,169,10,1,0,1,0,2,Mon
2021-07-12T00:00:00Z,2021-07-12T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,5,88,1,0,0,0,0,0,Mon
2021-07-12T00:00:00Z,2021-07-12T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,2,292,13,5,0,0,0,0,Mon
2021-07-12T00:00:00Z,2021-07-12T01:00:00Z,LBS15_ButterHill_Road_S53,in,1725,57,83,58,2,8,0,357,Mon
2021-07-12T00:00:00Z,2021-07-12T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,3,168,16,0,0,0,0,0,Mon
2021-07-12T00:00:00Z,2021-07-12T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,115,2,0,0,0,0,0,Mon
2021-07-12T00:00:00Z,2021-07-12T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,280,3,3,0,0,0,0,Mon
2021-07-12T00:00:00Z,2021-07-12T01:00:00Z,LBS15_ButterHill_Road_S53,out,1605,14,76,38,14,9,1,232,Mon
2021-07-13T00:00:00Z,2021-07-13T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,6,209,16,1,0,0,0,0,Tue
2021-07-13T00:00:00Z,2021-07-13T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,4,102,2,0,0,0,0,0,Tue
2021-07-13T00:00:00Z,2021-07-13T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,5,357,24,0,0,0,0,1,Tue
2021-07-13T00:00:00Z,2021-07-13T01:00:00Z,LBS15_ButterHill_Road_S53,in,1888,55,123,57,6,5,0,435,Tue
2021-07-13T00:00:00Z,2021-07-13T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,0,167,34,2,0,0,0,2,Tue
2021-07-13T00:00:00Z,2021-07-13T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,120,3,0,0,0,0,0,Tue
2021-07-13T00:00:00Z,2021-07-13T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,332,11,0,0,0,0,0,Tue
2021-07-13T00:00:00Z,2021-07-13T01:00:00Z,LBS15_ButterHill_Road_S53,out,1701,13,117,48,23,3,2,256,Tue
2021-07-14T00:00:00Z,2021-07-14T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,6,198,23,3,0,0,0,0,Wed
2021-07-14T00:00:00Z,2021-07-14T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,3,75,4,0,0,0,0,0,Wed
2021-07-14T00:00:00Z,2021-07-14T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,3,347,22,4,0,0,0,1,Wed
2021-07-14T00:00:00Z,2021-07-14T01:00:00Z,LBS15_ButterHill_Road_S53,in,1942,65,141,51,6,5,0,427,Wed
2021-07-14T00:00:00Z,2021-07-14T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,0,177,36,5,0,0,0,0,Wed
2021-07-14T00:00:00Z,2021-07-14T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,136,2,2,0,0,0,0,Wed
2021-07-14T00:00:00Z,2021-07-14T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,0,292,8,4,0,0,0,0,Wed
2021-07-14T00:00:00Z,2021-07-14T01:00:00Z,LBS15_ButterHill_Road_S53,out,1794,22,130,43,19,2,0,274,Wed
2021-07-15T00:00:00Z,2021-07-15T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,5,194,13,0,0,0,0,2,Thu
2021-07-15T00:00:00Z,2021-07-15T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,6,82,4,0,1,0,0,1,Thu
2021-07-15T00:00:00Z,2021-07-15T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,4,330,21,3,0,0,0,1,Thu
2021-07-15T00:00:00Z,2021-07-15T01:00:00Z,LBS15_ButterHill_Road_S53,in,2139,52,113,65,11,5,0,472,Thu
2021-07-15T00:00:00Z,2021-07-15T01:00:00Z,LBS15_ButterHill_Crossing_S53,out,2,162,37,1,0,0,0,0,Thu
2021-07-15T00:00:00Z,2021-07-15T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,out,0,134,0,0,0,0,0,0,Thu
2021-07-15T00:00:00Z,2021-07-15T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,out,1,311,12,3,0,0,0,0,Thu
2021-07-15T00:00:00Z,2021-07-15T01:00:00Z,LBS15_ButterHill_Road_S53,out,1853,14,119,38,14,1,1,299,Thu
2021-07-16T00:00:00Z,2021-07-16T01:00:00Z,LBS15_ButterHill_Crossing_S53,in,11,175,25,0,0,0,0,0,Fri
2021-07-16T00:00:00Z,2021-07-16T01:00:00Z,LBS15_ButterHill_Path_LHS_S53,in,3,94,3,0,0,0,0,0,Fri
2021-07-16T00:00:00Z,2021-07-16T01:00:00Z,LBS15_ButterHill_Path_RHS_S53,in,17,375,41,2,0,0,0,1,Fri
